sample,model_label,outcome,term,coef,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,p_value_reference,se_method,r2_within
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_47,1.9277284252623372,0.7961640833190027,2.4212702703519793,0.018560529528519127,0.33460777434113065,3.520849076183544,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_48,5.4678810953884724,0.6245771477689255,8.754532750550492,2.936534310831289e-12,4.2181051094433,6.717657081333645,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_49,5.545170344314828,0.6348848683195651,8.734135307070671,3.1768003383532575e-12,4.2747686571892,6.815572031440456,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_50,-2.0118093730982363,0.9103001292063596,-2.2100506289636823,0.03099350469886852,-3.8333157243133145,-0.19030302188315806,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_51,1.2506318999344312,0.8875524035990585,1.4090795032080041,0.16406056127529442,-0.5253563574784175,3.02662015734728,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_52,4.174577722406331,0.6505200335598347,6.417293099432817,2.59968579259267e-08,2.8728901418992776,5.476265302913385,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_53,-0.3339218562815701,0.8178614213421677,-0.4082865966872249,0.6845412977038456,-1.9704587803039488,1.3026150677408084,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_54,3.2104588191152104,0.7431613251123118,4.320002549419566,6.0673102778732e-05,1.7233964423915222,4.697521195838899,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_55,3.2054630121273258,0.7045104848675305,4.549915268798378,2.728025358958957e-05,1.7957407880926728,4.615185236161979,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_56,3.4406858447505075,0.6451437897322144,5.333207727503141,1.5997852025167947e-06,2.1497561032939974,4.731615586207018,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_57,3.5114876460883804,0.6863267385459667,5.1163497629827495,3.5618601359458784e-06,2.138151014399506,4.884824277777255,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_58,2.0732399894462943,0.7209691454221409,2.875629286787819,0.005601624926901598,0.6305840617123424,3.515895917180246,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_59,3.00471325166061,0.6980495076807186,4.304441473848783,6.400499752713497e-05,1.6079194131147014,4.401507090206518,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_60,1.743990526501501,0.8334053146752671,2.0926078773340193,0.04069455890679603,0.07635034376209338,3.4116307092409084,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_61,6.426963872634789,0.6869406468226416,9.355923109750327,2.9301572425205445e-13,5.052398813321719,7.80152893194786,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_62,6.638072871199218,0.6589575022772948,10.0735978394034,1.9524269215958394e-14,5.319501954785762,7.956643787612673,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_63,5.536117385655134,0.5752392978880666,9.62402500312554,1.059089243059039e-13,4.385066209286372,6.687168562023895,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_64,5.601779745744584,0.6373864292305916,8.788671187283766,2.5745354013795178e-12,4.326372446797985,6.8771870446911825,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_65,3.00566653321658,0.6673750913349309,4.5037139866943985,3.2078029793933495e-05,1.670252060004148,4.341081006429012,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_66,0.5945987889489827,0.6884097333557205,0.8637280388970573,0.39123513982772695,-0.7829059057267908,1.972103483624756,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_67,-0.09451772232099283,0.7481783856045365,-0.1263304636161354,0.8998998758960762,-1.591619213901212,1.4025837692592265,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_68,4.162059895569636,0.6597153649758811,6.308872153859565,3.9506657690107664e-08,2.841972499399084,5.482147291740189,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_69,4.1009176694691805,0.6286003828071539,6.523886688002999,1.7211876810777163e-08,2.84309120880755,5.358744130130811,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_70,4.712881697112369,0.6044201869594568,7.797359847990152,1.2052433632196636e-10,3.5034396965832495,5.922323697641488,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_71,6.076549849202525,0.6283726697628705,9.670296213703306,8.890983096913038e-14,4.819179041290036,7.333920657115014,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_72,5.860194418926747,0.655296024824303,8.942820033889223,1.422821210341263e-12,4.548950101973702,7.171438735879793,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_73,5.856252990902534,0.6343569752773421,9.231794114571166,4.703879745999833e-13,4.586907615314519,7.125598366490548,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_74,4.7442287346389636,0.6936023093300508,6.839984052563788,5.044748780334218e-09,3.356333719438183,6.132123749839744,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_75,0.12706332316981567,0.9250065087554865,0.13736478821188836,0.8912101672242987,-1.7238704255514772,1.9779970718911086,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_76,5.816449670684176,0.6274476042856542,9.270016541550389,4.065335273753373e-13,4.560929914516026,7.071969426852326,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_78,0.9526873231363551,0.7590897209863058,1.2550391565024785,0.21441304689753785,-0.5662477001115553,2.4716223463842653,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_79,1.3192136674063526,0.8191532252022071,1.6104602006306037,0.11263518792295661,-0.31990815016936147,2.958335484982067,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_80,-1.3607217150674584,0.8796915964006834,-1.5468167715082668,0.12725501911186585,-3.120980533608315,0.39953710347339855,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_81,0.5606629587781278,0.881000520636336,0.6363934477282348,0.5269813167684578,-1.202215011108538,2.3235409286647934,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_82,5.204040349301624,0.6279668765023882,8.287125553957196,1.7917176596293355e-11,3.9474815318278194,6.460599166775429,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_83,4.062201735590053,0.6394143753037282,6.353003455170157,3.3323089634503856e-08,2.7827365259240957,5.34166694525601,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_84,5.242542587013669,0.9648864661738721,5.433325858328461,1.101911991548889e-06,3.31180922781983,7.173275946207508,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_85,5.594722515998438,0.8116726379120843,6.892831240917629,4.106883909069649e-09,3.9705693190156452,7.21887571298123,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_86,3.5969235390187544,0.6291251761147955,5.717341596837367,3.7888829567518223e-07,2.3380469693740817,4.855800108663427,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_87,6.643381144325328,0.7168633885837257,9.267290323544565,4.107842002340752e-13,5.2089408170486,8.077821471602057,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_88,5.018778979191682,0.7013713393045513,7.155665904694766,1.4744356181830253e-09,3.6153381709196966,6.422219787463667,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_89,4.521952794895118,0.8535613903316295,5.297747585722251,1.8247391424270462e-06,2.813980397926932,6.2299251918633045,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_90,6.407466759821553,0.6943410114426264,9.228126603826574,4.770221217350276e-13,5.018093605107724,7.796839914535381,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_91,3.464211359791594,0.7484880500148077,4.628278781101528,2.0694411814809242e-05,1.966490231157664,4.961932488425524,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_92,2.0749698338724745,0.7043671855417915,2.94586385689792,0.004604025929992549,0.6655343511263088,3.4844053166186404,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_93,1.4289872341547942,0.7766951967893001,1.8398301419423433,0.07082528564567081,-0.12517626480395272,2.983150733113541,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_94,6.238960546516916,0.5929474215953485,10.521945655368135,3.693003240001894e-15,5.052475496455268,7.425445596578563,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_95,5.169798834942883,0.6922886146468216,7.4676929904160145,4.362633549585547e-10,3.7845325167314634,6.5550651531543025,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_96,4.273139432519436,0.6431705406368621,6.64386684795639,1.080994310515277e-08,2.9861581533825428,5.560120711656329,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_97,3.7338936316212363,0.6863102120280992,5.440533400468128,1.0726501413131352e-06,2.3605900694182314,5.107197193824241,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
