model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
contemporaneous_export_growth,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,contemporaneous_export_growth,0.04041809692417345,0.022388580944953083,1.8052996312517362,0.07640447082389554,-0.004431620061978135,0.08526781391032504,1759,57,0.803464932683953,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.1833707299773493
contemporaneous_export_growth,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.024316844275085875,0.01321418910626983,1.8402070743446597,0.07103925195545673,-0.002154357409149814,0.050788045959321564,1759,57,0.803464932683953,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,-0.010646484217606611,0.0627176540668107,-0.1697525900166056,0.8658164680530512,-0.1362850426348566,0.11499207419964338,1759,57,0.803464932683953,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,future_export_growth,0.04918446525503835,0.017128679278405837,2.8714686319712523,0.0057582879460177155,0.014871597464449993,0.0834973330456267,1705,57,0.8100572088034428,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.06909945535221258
future_export_growth_placebo,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.0211982451650648,0.012536244260356271,1.6909566154594342,0.09640416694282707,-0.003914869798703806,0.046311360128833405,1705,57,0.8100572088034428,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,-0.008373324934069754,0.06496528211007455,-0.12888922609282802,0.8979071017045095,-0.13851442336841027,0.12176777350027077,1705,57,0.8100572088034428,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.0034639791063159446,0.017795772268636753,0.19465180010315467,0.8463700070915016,-0.03218523652556096,0.03911319473819286,1752,57,0.8395010565642318,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.021158216575969946,0.014597294491627284,1.449461514125503,0.15278611771419584,-0.008083678134671573,0.05040011128661147,1752,57,0.8395010565642318,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,-0.07224686828357649,0.07657241800502602,-0.9435103417895773,0.34947287289986895,-0.22563985397188455,0.08114611740473157,1752,57,0.8395010565642318,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,product,gini,product_gini,prior_export_growth,-0.0022951093378166445,0.006855138297556115,-0.3348013181054072,0.7397179405862768,-0.016197974194981538,0.01160775551934825,1743,37,0.9164790446351604,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
two_way_country_year_cluster,rd2_countries,Exports,product,gini,product_gini,lag_log_real_exports,-0.002329607324457224,0.005192809514791496,-0.4486217562615068,0.6563933425484483,-0.012861113149640061,0.008201898500725613,1743,37,0.9164790446351604,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Exports,product,gini,product_gini,lag_log_population,-0.019065533183637174,0.018837747513340483,-1.0120919802187271,0.3182484437912118,-0.0572702559074274,0.01913918954015305,1743,37,0.9164790446351604,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,product,gini,product_gini,contemporaneous_export_growth,0.008932310936186275,0.00584366311508214,1.5285465230075503,0.13200618196429223,-0.002773952963175664,0.020638574835548214,1749,57,0.91566303497691,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.216374955022934
contemporaneous_export_growth,rd2_countries,Exports,product,gini,product_gini,lag_log_real_exports,-0.0011058791718870711,0.005337197200158227,-0.20720223188573325,0.8366035439781856,-0.011797569927764887,0.009585811583990744,1749,57,0.91566303497691,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,product,gini,product_gini,lag_log_population,-0.02091103162792427,0.01828753885877785,-1.143457946386655,0.25771317290725093,-0.0575453741173408,0.015723310861492257,1749,57,0.91566303497691,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,gini,product_gini,future_export_growth,0.001835405477886659,0.004092226390593025,0.4485102491166627,0.6555156722591131,-0.006362309058493144,0.010033120014266463,1695,57,0.9172827238017267,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7151080061008507
future_export_growth_placebo,rd2_countries,Exports,product,gini,product_gini,lag_log_real_exports,-0.0009187999349803619,0.005344357625051191,-0.1719196205496374,0.8641205011544772,-0.011624834745568014,0.00978723487560729,1695,57,0.9172827238017267,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,gini,product_gini,lag_log_population,-0.022710352357901437,0.018681468068392375,-1.215662081521614,0.22921372941066182,-0.06013382988036134,0.014713125164558468,1695,57,0.9172827238017267,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,gini,product_gini,prior_export_growth,-0.0005392207062168627,0.0070044501303529235,-0.07698258909435533,0.938911785562195,-0.014570820420479122,0.013492379008045396,1743,57,0.9260684818723703,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Exports,product,gini,product_gini,lag_log_real_exports,-5.7178851223249616e-05,0.0053971906182772415,-0.010594187840914324,0.9915848715441087,-0.01086905086513994,0.010754693162693441,1743,57,0.9260684818723703,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,gini,product_gini,lag_log_population,-0.030658610817462822,0.025768160797058993,-1.1897865376935242,0.23915023605341248,-0.08227843977595084,0.02096121814102519,1743,57,0.9260684818723703,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,partner,gini,partner_gini,prior_export_growth,0.020546528537040268,0.005973587704745841,3.43956254642694,0.0014895005856130157,0.00843153114871465,0.032661525925365885,1749,37,0.7686003686291746,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.010093438769723549
two_way_country_year_cluster,rd2_countries,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.002490945532416494,0.006326759468994686,-0.39371585795600067,0.6961131734220596,-0.015322208457130877,0.010340317392297889,1749,37,0.7686003686291746,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Exports,partner,gini,partner_gini,lag_log_population,0.0252663384649192,0.018032893483740795,1.401125032302796,0.1697386988508036,-0.011306064629774959,0.06183874155961336,1749,37,0.7686003686291746,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,partner,gini,partner_gini,contemporaneous_export_growth,0.019235315244666224,0.007926136383890595,2.426821128609504,0.018474960042060493,0.003357356097314957,0.03511327439201749,1756,57,0.7678800483767183,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.1051411608224005
contemporaneous_export_growth,rd2_countries,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.00027993045620003376,0.006679675944989973,-0.041907789914568075,0.9667212709329855,-0.013660929297912584,0.013101068385512516,1756,57,0.7678800483767183,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,partner,gini,partner_gini,lag_log_population,0.023740352496302686,0.01757912925925142,1.3504851205191963,0.18229293024026322,-0.011474875037719788,0.05895558003032516,1756,57,0.7678800483767183,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,gini,partner_gini,future_export_growth,0.01096896918698601,0.006670466132166602,1.6444081972159317,0.1056947900077587,-0.0023935801826657967,0.024331518556637816,1702,57,0.7684629672465142,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.4227791600310347
future_export_growth_placebo,rd2_countries,Exports,partner,gini,partner_gini,lag_log_real_exports,-0.0016630297372797198,0.006403970343677029,-0.2596872952295469,0.7960573511573206,-0.014491723892027743,0.011165664417468303,1702,57,0.7684629672465142,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,gini,partner_gini,lag_log_population,0.02701973463751292,0.017900138489183717,1.509470703471919,0.1368005334655344,-0.008838551657035926,0.06287802093206177,1702,57,0.7684629672465142,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,gini,partner_gini,prior_export_growth,0.022659552843630658,0.007560969372088734,2.996911074296669,0.00405971216355281,0.007513111123500881,0.03780599456376044,1749,57,0.8205108448393162,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.01623884865421124
region_year_fe,rd2_countries,Exports,partner,gini,partner_gini,lag_log_real_exports,0.0012319515317777974,0.00590223878838317,0.20872614205350917,0.8354193980177513,-0.010591653541474696,0.013055556605030291,1749,57,0.8205108448393162,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,gini,partner_gini,lag_log_population,0.01215428616856816,0.025813997420621237,0.470840915125328,0.639583284152284,-0.03955736458065424,0.06386593691779055,1749,57,0.8205108448393162,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.03144378201086348,0.020505930171256556,1.5333994482697821,0.13391967398281637,-0.01014417195398596,0.07303173597571291,1743,37,0.8787609669939876,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.40175902194844915
two_way_country_year_cluster,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.0006228456014571726,0.02240163475829275,0.02780357809496936,0.9779723737289411,-0.044809775463991494,0.04605546666690584,1743,37,0.8787609669939876,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.04982034161034421,0.055187286597051334,-0.9027503376657428,0.37265936070963934,-0.16174534648821282,0.06210466326752441,1743,37,0.8787609669939876,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,contemporaneous_export_growth,0.04182039652196254,0.02824070455368596,1.4808552825748877,0.14424997001528933,-0.014752532768933693,0.09839332581285877,1749,57,0.8789955233563903,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.216374955022934
contemporaneous_export_growth,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.005577019187450932,0.022526012123436974,0.2475812921031138,0.8053639109106001,-0.03954800553147882,0.05070204390638069,1749,57,0.8789955233563903,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.05482947440970552,0.05074863533599577,-1.0804127844362985,0.2845895446930066,-0.15649120714073422,0.046832258321323164,1749,57,0.8789955233563903,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,future_export_growth,0.01579402020073478,0.021833986232146604,0.7233686067586199,0.47246423314386665,-0.027944710074265123,0.05953275047573468,1695,57,0.8802441122112444,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7086963497158
future_export_growth_placebo,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.006647405724772584,0.021950366697632052,0.30283802618612693,0.7631354078425996,-0.03732446263756623,0.0506192740871114,1695,57,0.8802441122112444,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.06678494165281013,0.05297973951578832,-1.2605751229280349,0.21268910515604522,-0.17291611312479094,0.03934622981917067,1695,57,0.8802441122112444,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,prior_export_growth,0.050282884902476045,0.023982515665763017,2.096647641275554,0.04055421482115516,0.0022401329804125902,0.0983256368245395,1743,57,0.8950272214364585,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.12166264446346549
region_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_real_exports,0.008440448066465534,0.024101497839412383,0.3502042952974959,0.7274991978698047,-0.03984065379066935,0.05672154992360043,1743,57,0.8950272214364585,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,lag_log_population,-0.07444061854353924,0.10224151621513707,-0.7280860192536753,0.46959451251854223,-0.2792549869824468,0.13037374989536826,1743,57,0.8950272214364585,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.004706933337582823,0.01645927229067074,0.2859745713211606,0.7765367872674154,-0.028674018055630263,0.03808788473079591,1743,37,0.9118970834893233,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
two_way_country_year_cluster,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.008082841820059434,0.013888480736415715,-0.5819817137281369,0.5642060954410042,-0.03624998628431669,0.020084302644197822,1743,37,0.9118970834893233,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.03998753461872492,0.046138339006420226,-0.8666877802679586,0.39185314038150776,-0.13356042317284808,0.053585353935398254,1743,37,0.9118970834893233,ok,1887,144,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,contemporaneous_export_growth,0.02000495149839066,0.012968504335582078,1.54257969776071,0.1285653043852754,-0.005974084449202527,0.045983987445983844,1749,57,0.9113546445721628,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.216374955022934
contemporaneous_export_growth,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.005172668045169986,0.014343441682140905,-0.3606294890584386,0.7197332391716548,-0.03390603447125446,0.023560698380914485,1749,57,0.9113546445721628,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.04413068831917348,0.04482112667750935,-0.9845956938275199,0.3290576981051787,-0.13391819434419883,0.04565681770585188,1749,57,0.9113546445721628,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,future_export_growth,0.0028912179270643296,0.010612197768092465,0.27244289922275206,0.7862835612907011,-0.018367568758445002,0.02415000461257366,1695,57,0.9131320693202255,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7862835612907011
future_export_growth_placebo,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.0046843187474328515,0.014164369905132467,-0.3307114103067505,0.7420966977260874,-0.03305896129821757,0.023690323803351874,1695,57,0.9131320693202255,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.04852548521809809,0.04515284125249787,-1.0746939477571336,0.2871205721898373,-0.13897749538677576,0.04192652495057958,1695,57,0.9131320693202255,ok,1887,192,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.009900833204262674,0.01536158263734376,0.6445190862166706,0.521870375354389,-0.020872114640810825,0.04067378104933617,1743,57,0.9226139101590923,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.0030771850045571147,0.014510935971016863,-0.2120597190080137,0.8328303995233739,-0.03214608281029238,0.02599171280117815,1743,57,0.9226139101590923,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.06763792904571622,0.0671885545994456,-1.006688258870125,0.31841475372904604,-0.20223277745985913,0.06695691936842668,1743,57,0.9226139101590923,ok,1887,144,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.11331149354126632,0.036364697542622455,3.1159751406829606,0.003590711349199588,0.039560468607605204,0.18706251847492744,1749,37,0.7484358588127393,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.014362845396798352
two_way_country_year_cluster,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.0005845505749098312,0.029166656602554547,0.020041740912416874,0.9841207466449109,-0.058568170709387884,0.05973727185920755,1749,37,0.7484358588127393,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.022970409085025345,0.08603659561487542,-0.26698417017622955,0.7910048572714559,-0.1974607125163351,0.1515198943462844,1749,37,0.7484358588127393,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,contemporaneous_export_growth,0.08340149418617343,0.03860710133584371,2.1602630423005,0.035047053607466835,0.006062176753525245,0.16074081161882162,1756,57,0.747050204294204,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.1051411608224005
contemporaneous_export_growth,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.009917281635975272,0.031226985790129447,0.31758690072194,0.7519794908199959,-0.05263788782569592,0.07247245109764647,1756,57,0.747050204294204,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.03914445954957829,0.09062873912586362,-0.43192104322686364,0.6674573265869759,-0.22069564006434958,0.142406720965193,1756,57,0.747050204294204,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,future_export_growth,0.03918790044693088,0.03679865756608662,1.0649274467839873,0.29147899211313744,-0.034528668788393155,0.11290446968225491,1702,57,0.7479245491766945,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.6995495810715299
future_export_growth_placebo,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.004211810937463756,0.030774863642385113,0.13685880094893352,0.8916332584231079,-0.057437649027953036,0.06586127090288055,1702,57,0.7479245491766945,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.03520651109952108,0.09265358471430761,-0.37998002136753245,0.705397593628984,-0.22081394474644284,0.15040092254740067,1702,57,0.7479245491766945,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.13872815670663904,0.039069310886499876,3.550821695055174,0.0007867924355960814,0.06046292228147605,0.21699339113180205,1749,57,0.776228030484375,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.009441509227152976
region_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.007042014845501501,0.03552801116784614,0.1982102181918566,0.843598393002332,-0.06412914378560981,0.07821317347661282,1749,57,0.776228030484375,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,0.012244146508686965,0.1310606036129141,0.09342354736019606,0.9259005333054371,-0.250301791285483,0.274790084302857,1749,57,0.776228030484375,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.06658204278398605,0.01960851229394239,3.395568301454215,0.0016822397949539246,0.026814136632490083,0.10634994893548202,1749,37,0.7516932952669643,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.010093438769723549
two_way_country_year_cluster,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.009015197066578134,0.018045291965662097,-0.49958720998989165,0.6204055769764374,-0.04561274544807815,0.027582351314921878,1749,37,0.7516932952669643,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
