year,import_bin,import_bin_label,cmd_code,display_name,product_description,countries_with_imports,reporter_count,pooled_import_value_usd,summed_total_import_share,summed_total_import_share_pct_points,avg_total_import_share,summed_bin_import_share,summed_bin_import_share_pct_points,avg_bin_import_share,pooled_share_of_total_imports,pooled_share_of_bin_imports
2024,intermediates,Intermediates,580900,"Fabrics, woven; of metal thread and metallised yarn of heading no. 56...","Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included",53,56,17666547.484,9.136308643190644e-05,0.009136308643190644,1.6314836862840437e-06,0.00017521356526194168,0.01752135652619417,3.1288136653918158e-06,9.464083012565337e-07,1.8707449235689352e-06
2024,intermediates,Intermediates,370310,"Photographic paper, paperboard and textiles; in rolls, sensitised, un...","Photographic paper, paperboard and textiles; in rolls, sensitised, unexposed, of a width exceeding 610mm",50,56,28565700.791,9.079740755177105e-05,0.009079740755177104,1.6213822777101973e-06,0.00018093612483969265,0.018093612483969266,3.231002229280226e-06,1.5302829477178412e-06,3.024877372975699e-06
2024,intermediates,Intermediates,250490,"Graphite; natural, in other forms, excluding powder or flakes","Graphite; natural, in other forms, excluding powder or flakes",47,56,59394867.397,9.054380766275898e-05,0.009054380766275898,1.6168537082635532e-06,0.0001925834078994158,0.01925834078994158,3.438989426775282e-06,3.1818212136503175e-06,6.2894375242032325e-06
2024,intermediates,Intermediates,722620,"Steel, alloy; flat-rolled, width less than 600mm, of high speed steel","Steel, alloy; flat-rolled, width less than 600mm, of high speed steel",39,56,42759067.534,8.980171058837695e-05,0.008980171058837695,1.6036019747924454e-06,0.00017365382134623808,0.017365382134623807,3.100961095468537e-06,2.2906307248100644e-06,4.527840462219186e-06
2024,intermediates,Intermediates,540781,"Fabrics, woven; of synthetic filament yarn, containing less than 85%...","Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached",48,56,23834011.952,8.907660062304898e-05,0.008907660062304897,1.590653582554446e-06,0.0001702557440411272,0.01702557440411272,3.040281143591557e-06,1.2768033360252812e-06,2.5238296791077376e-06
2024,intermediates,Intermediates,293354,Heterocyclic compounds; containing a pyrimidine ring (whether or not...,"Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, other derivatives of malonylurea (barbituric acid) and salts thereof, n.e.c. in 2933.53",45,56,21201728.516000003,8.843579194043115e-05,0.008843579194043116,1.579210570364842e-06,0.0001674322995107106,0.01674322995107106,2.9898624912626894e-06,1.1357902208511547e-06,2.2450920887691957e-06
2024,intermediates,Intermediates,284440,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844...","Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",1,56,637218.091,8.837371613808137e-05,0.008837371613808138,1.5781020738943103e-06,0.00019660661584000678,0.019660661584000677,3.5108324257144068e-06,3.413618261176499e-08,6.747625760065219e-08
2024,intermediates,Intermediates,010614,"Mammals; live, rabbits and hares","Mammals; live, rabbits and hares",34,56,36666052.066,8.81920844245185e-05,0.00881920844245185,1.5748586504378304e-06,0.0001859467250164005,0.01859467250164005,3.3204772324357233e-06,1.9642239708123085e-06,3.882639255457581e-06
2024,intermediates,Intermediates,450390,Cork; articles of natural cork other than corks and stoppers,Cork; articles of natural cork other than corks and stoppers,54,56,29814302.206,8.793542628344099e-05,0.008793542628344099,1.5702754693471606e-06,0.00019370040417538914,0.019370040417538915,3.4589357888462345e-06,1.5971713278717375e-06,3.1570941946714893e-06
2024,intermediates,Intermediates,720450,Ferrous products; remelting scrap ingots,Ferrous products; remelting scrap ingots,24,56,35997000.154,8.698889893391198e-05,0.0086988898933912,1.5533731952484283e-06,0.00019129997259084247,0.019129997259084246,3.416070939122187e-06,1.9283824299531324e-06,3.8117920529064524e-06
2024,intermediates,Intermediates,290911,"Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitr...","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether",50,56,29987753.601,8.655539008098773e-05,0.008655539008098774,1.5456319657319238e-06,0.0001745902353728439,0.01745902353728439,3.1176827745150695e-06,1.6064632305619037e-06,3.1754612987689974e-06
2024,intermediates,Intermediates,440394,"Wood; of beech (Fagus spp.), in the rough, whether or not stripped of...","Wood; of beech (Fagus spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is less than 15 cm",29,56,15123569.455,8.593227316153995e-05,0.008593227316153996,1.534504877884642e-06,0.00016302406064537043,0.016302406064537044,2.9111439400959003e-06,8.101793341231285e-07,1.6014640557135956e-06
2024,intermediates,Intermediates,741022,"Copper; foil, backed with paper, paperboard, plastics or similar back...","Copper; foil, backed with paper, paperboard, plastics or similar backing material, of a thickness (excluding any backing) not exceeding 0.15mm, of copper alloys",53,56,53583859.268,8.523167321036873e-05,0.008523167321036872,1.52199416447087e-06,0.00015649538371831958,0.01564953837183196,2.794560423541421e-06,2.870521774020951e-06,5.674098620663082e-06
