classification_code,cmd_code,hs_desc_official,bec5_label,bec5_end_use,exercise_03_bin,mapping_status,bec5_primary_flag,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule,primary_mapping_source
H3,901540,Photogrammetrical surveying instruments and appliances,"Government, military and other|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901580,Other instruments and appliances,"Government, military and other|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901590,Parts and accessories,,,intermediates,ambiguous,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901600,"Balances of a sensitivity of 5 cg or better, with or without weights.","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901710,"Drafting tables and machines, whether or not automatic","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901720,"Other drawing, marking-out or mathematical calculating instruments","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901730,"Micrometers, callipers and gauges","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901780,Other instruments,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901790,Parts and accessories,"Health, pharmaceuticals, education, cultural, sport|Goods|Intermediate Consumption|Processed|Specific",Intermediate Consumption,intermediates,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901811,Electro-cardiographs,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901812,Ultrasonic scanning apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901813,Magnetic resonance imaging apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901814,Scintigraphic apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901819,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901820,Ultra-violet or infra-red ray apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901831,"Syringes, with or without needles","Health, pharmaceuticals, education, cultural, sport|Goods|Intermediate Consumption|Processed|Specific",Intermediate Consumption,intermediates,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901832,Tubular metal needles and needles for sutures,"Health, pharmaceuticals, education, cultural, sport|Goods|Intermediate Consumption|Processed|Specific",Intermediate Consumption,intermediates,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901839,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Intermediate Consumption|Processed|Specific",Intermediate Consumption,intermediates,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901841,"Dental drill engines, whether or not combined on a single base with other dental equipment","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901849,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901850,Other ophthalmic instruments and appliances,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901890,Other instruments and appliances,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902110,Orthopaedic or fracture appliances,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902121,Artificial teeth,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902129,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902131,Artificial joints,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902139,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902140,"Hearing aids, excluding parts and accessories","Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories","Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902190,Other,"Health, pharmaceuticals, education, cultural, sport|Goods|Final Consumption|Processed|Durable",Final Consumption,final_consumption,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902212,Computed tomography apparatus,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902213,"Other, for dental uses","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902214,"Other, for medical, surgical or veterinary uses","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902219,For other uses,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902221,"For medical, surgical, dental or veterinary uses","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902229,For other uses,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902230,X-ray tubes,"Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902290,"Other, including parts and accessories","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.","Health, pharmaceuticals, education, cultural, sport|Goods|Gross Fixed Capital Formation",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902410,Machines and appliances for testing metals,"Construction, wood, glass, stone, basic metals, housing, electrical appliances, furniture  |Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
H3,902480,Other machines and appliances,"Construction, wood, glass, stone, basic metals, housing, electrical appliances, furniture  |Goods|Gross Fixed Capital Formation|Specific",Gross Fixed Capital Formation,capital_goods,mapped,False,False,False,not_primary_strict,not_primary_broad,bec5_audit_mapping
